LINKSERIAL,USECOUNT,LOCAL_ID,AADT_YEAR,AADT,AADT_CAR,AADT_TRUCK,AADT_SUT,AADT_MUT,FCLASS,FCLASS_LABEL,AREATYPE,AREATYPE_LABEL,FCLASS_GROUP,COUNTY,CountyName,VOLUME_GROUP_MUT,VOLUME_GROUP_SUT,VOLUME_GROUP_TRUCK
15717,1,82-0177,2019,17181,16844.5,336,180,130,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,100-199,100-199,200-499
15719,0,82-0162,2019,13360.5,13146,214,107,107,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,100-199,100-199,200-499
15728,1,82-8103,2019,8248,7969.5,278,101,173,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,100-199,100-199,200-499
15732,0,82-1235,2018,5084,4951.5,132,66,45,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,0-99,100-199
15736,0,82-1148,2019,12856,12735,121,86,33,4,Minor Arterial,4,Suburban,Other Road,2,Other Wayne,0-99,0-99,100-199
15743,0,82-0174,2019,3413.5,3300.5,113,41,72,2,Other Freeway,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,0-99,0-99,100-199
15747,0,82-7258,2019,10569.5,10358,211,95,63,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,0-99,100-199
15751,0,82-4698,2019,15537,15226.5,310,140,93,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,200-499
15775,0,82-0159,2019,7911,7784.5,126,63,63,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,0-99,0-99,100-199
15783,0,82-1352,2017,7336,7110,226,139,80,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,100-199,200-499
15811,0,82-0440,2019,18941.5,17710.5,1231,625,606,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,500-999,500-999,1000-1999
15813,0,82-0730,2019,15930.5,14975,955,414,525,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,500-999,200-499,500-999
15815,1,82-0765,2019,23749,22332,1417,621,780,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,500-999,500-999,1000-1999
15817,0,82-5914,2019,1985,1914,71,26,4,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99
15828,0,82-0674,2019,14495.5,13625.5,870,377,478,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,200-499,200-499,500-999
15830,1,82-0121,2019,10194.5,9643,551,186,361,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,200-499,100-199,500-999
15847,0,82-1538,2017,11007,10710,297,176,110,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,100-199,100-199,200-499
15876,0,82-1202,2018,5176,5106,69,44,25,4,Minor Arterial,4,Suburban,Other Road,2,Other Wayne,0-99,0-99,0-99
15877,0,82-1201,2018,3368,3330,37,29,14,4,Minor Arterial,4,Suburban,Other Road,2,Other Wayne,0-99,0-99,0-99
15881,0,82-1203,2018,3388,3320,67,34,33,4,Minor Arterial,4,Suburban,Other Road,2,Other Wayne,0-99,0-99,0-99
15884,1,82-0940,2019,7662,7424.5,237,116,98,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,200-499
15886,1,82-0940,2019,7662,7424.5,237,116,98,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,200-499
15955,0,82-6054,2017,3421,3278,143,89,51,4,Minor Arterial,1,Urban Business,Other Road,1,Detroit,0-99,0-99,100-199
16001,0,82-2383,2017,227,224,2,1,1,5,Major Collector,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99
16011,0,82-6322,2019,2004.5,1880,124,63,17,5,Major Collector,3,Urban,Other Road,2,Other Wayne,0-99,0-99,0-99
16014,0,82-2214,2017,2725,2628,97,49,45,5,Major Collector,3,Urban,Other Road,2,Other Wayne,0-99,0-99,0-99
16047,0,82-0062,2018,17008.5,16600,408,367,40,4,Minor Arterial,4,Suburban,Other Road,2,Other Wayne,0-99,200-499,200-499
16048,0,82-0267,2018,13064.333333,12750.666667,313,287,26,4,Minor Arterial,4,Suburban,Other Road,2,Other Wayne,0-99,200-499,200-499
16051,0,82-0480,2018,14637,14441,195,152,41,4,Minor Arterial,4,Suburban,Other Road,2,Other Wayne,0-99,100-199,100-199
16080,0,82-5937,2019,433,332,101,83,14,5,Major Collector,2,Urban Fringe,Other Road,1,Detroit,0-99,0-99,0-99
16102,0,82-1102,2017,10909,10613,296,175,110,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,100-199,100-199,200-499
16112,0,82-6508,2017,1192,1135,57,31,25,5,Major Collector,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99
16115,0,82-1882,2018,1169,1149,19,14,10,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99
16141,0,82-1515,2019,9390,9025,365,225,102,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,100-199,200-499,200-499
16180,0,82-1096,2018,1640,1594,46,27,16,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99
16204,0,82-6272,2019,1418,1347,71,60,10,5,Major Collector,4,Suburban,Other Road,2,Other Wayne,0-99,0-99,0-99
16258,1,82-5850,2019,6397,6119,278,94,155,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,100-199,0-99,200-499
16261,0,82-6261,2018,1041,977,63,40,5,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,0-99,0-99
16273,1,82-1430,2019,9521.5,8924,597,205,365,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,200-499,500-999
16293,0,82-1797,2018,4782,4658,124,62,43,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,0-99,100-199
16310,0,82-1764,2018,2458.5,2394,64,32,22,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,0-99,0-99
16318,1,82-6258,2019,12696,12362,334,165,82,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,100-199,200-499
16338,0,82-6549,2018,164,51,112,8,104,5,Major Collector,3,Urban,Other Road,1,Detroit,100-199,0-99,100-199
16390,0,82-5851,2019,6320,6074,246,152,69,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,100-199,200-499
16394,0,82-2398,2019,6999,6928,71,31,37,5,Major Collector,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99
16435,0,82-1315,2017,2037,1959,78,40,36,5,Major Collector,5,Rural,Other Road,2,Other Wayne,0-99,0-99,0-99
16445,0,82-1834,2018,800,779,21,14,6,5,Major Collector,5,Rural,Other Road,2,Other Wayne,0-99,0-99,0-99
16488,1,82-9209,2019,55752.5,51792,3960,1374,2512,1,Interstate Freeway,4,Suburban,Interstate,2,Other Wayne,2000+,1000-1999,2000+
16493,1,82-9189,2019,28893,25320,3573,823,2682,1,Interstate Freeway,4,Suburban,Interstate,2,Other Wayne,2000+,500-999,2000+
16511,1,82-9189,2019,28893,25320,3573,823,2682,1,Interstate Freeway,5,Rural,Interstate,2,Other Wayne,2000+,500-999,2000+
16512,0,82-6091,2018,1520,1498,21,18,6,5,Major Collector,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99
16513,0,82-0452,2019,24575.5,21553.5,3022,688,2285,1,Interstate Freeway,5,Rural,Interstate,2,Other Wayne,2000+,500-999,2000+
16531,0,82-6118,2017,3793,3633,160,99,57,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,0-99,100-199
16540,0,82-0451,2018,26704,22725.5,3978,908,2910,1,Interstate Freeway,5,Rural,Interstate,2,Other Wayne,2000+,500-999,2000+
16564,1,82-8850,2018,14365,13983,381,215,81,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,200-499,200-499
16577,1,82-9209,2019,55752.5,51792,3960,1374,2512,1,Interstate Freeway,4,Suburban,Interstate,2,Other Wayne,2000+,1000-1999,2000+
16610,0,82-0452,2019,24575.5,21553.5,3022,688,2285,1,Interstate Freeway,5,Rural,Interstate,2,Other Wayne,2000+,500-999,2000+
16633,0,82-0828,2019,9105.5,8932.5,173,63,27,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,0-99,0-99
16634,0,82-0003,2018,6313,6142.5,170,94,38,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,0-99,100-199
16640,0,82-7302,2019,8939,8795.5,143,89,36,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,0-99,100-199
16642,0,82-1103,2019,9608,9488.5,119,72,10,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,0-99,0-99
16645,0,82-6255,2017,140,134,6,3,3,5,Major Collector,2,Urban Fringe,Other Road,1,Detroit,0-99,0-99,0-99
16651,1,82-1835,2018,15069,14447,621,306,295,4,Minor Arterial,5,Rural,Other Road,2,Other Wayne,200-499,200-499,500-999
16657,1,82-0152,2019,12591,12377,214,127,55,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199
16677,0,82-2438,2018,432,427,4,3,2,5,Major Collector,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99
16681,0,82-0004,2019,10942,10766.5,175,109,44,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199
16697,0,82-6368,2019,7495,7426,69,59,10,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,0-99,0-99
16716,0,82-0828,2019,9105.5,8932.5,173,63,27,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,0-99,0-99
16720,0,82-7302,2019,8939,8795.5,143,89,36,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,0-99,100-199
16726,1,82-0152,2019,12591,12377,214,127,55,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199
16731,0,82-0004,2019,10942,10766.5,175,109,44,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199
16737,0,82-2414,2017,295,290,4,4,3,5,Major Collector,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99
16778,0,82-0065,2018,17666,17207,459,159,300,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,200-499,100-199,200-499
16783,0,82-5646,2018,25500,24837,663,229,434,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,200-499,200-499,500-999
16806,0,82-5910,2018,2561,2539,21,18,8,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,0-99,0-99
16829,0,82-6257,2017,13331,12477,854,320,467,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,200-499,500-999
16838,1,82-6364,2019,12418,12050,368,221,104,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,100-199,200-499,200-499
16914,0,82-0325,2019,12055.5,11585.5,470,289,132,4,Minor Arterial,4,Suburban,Other Road,2,Other Wayne,100-199,200-499,200-499
16921,0,82-0451,2018,26704,22725.5,3978,908,2910,1,Interstate Freeway,5,Rural,Interstate,2,Other Wayne,2000+,500-999,2000+
16924,0,82-1218,2019,19767,18995,772,475,218,4,Minor Arterial,4,Suburban,Other Road,2,Other Wayne,200-499,200-499,500-999
16934,0,82-0323,2019,24032,23096,936,576,264,4,Minor Arterial,4,Suburban,Other Road,2,Other Wayne,200-499,500-999,500-999
16939,0,82-1106,2019,18246,18042,204,148,41,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,100-199,100-199
16942,0,82-5645,2018,20527,19993,534,185,349,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,200-499,100-199,500-999
16952,0,82-5936,2019,278,267,11,6,3,5,Major Collector,2,Urban Fringe,Other Road,1,Detroit,0-99,0-99,0-99
16959,0,82-1107,2019,19813,19535,278,169,22,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,100-199,100-199
17026,0,82-2650,2019,13439.5,13170.5,269,134,40,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199
17070,0,82-1312,2017,7452,7230,222,134,81,4,Minor Arterial,4,Suburban,Other Road,2,Other Wayne,0-99,100-199,200-499
17087,0,82-1138,2018,1978,1926,52,34,16,5,Major Collector,4,Suburban,Other Road,2,Other Wayne,0-99,0-99,0-99
17108,1,82-2741,2019,31862,31162,700,346,118,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,2,Other Wayne,100-199,200-499,200-499
17131,0,82-2217,2018,3307,3216,91,49,38,5,Major Collector,3,Urban,Other Road,2,Other Wayne,0-99,0-99,0-99
17138,0,82-0063,2018,28116,27442,674,618,56,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,500-999,500-999
17139,1,82-2634,2019,22959.5,22497.5,462,217,74,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,200-499,200-499
17144,0,82-8834,2018,27104,26454,650,596,54,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,500-999,500-999
17206,0,82-1191,2017,11458,11163,295,171,113,4,Minor Arterial,2,Urban Fringe,Other Road,2,Other Wayne,100-199,100-199,200-499
17210,0,82-1192,2017,7815,7580,235,141,86,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,100-199,200-499
17213,0,82-2450,2019,760,729,31,19,9,5,Major Collector,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99
17221,0,82-1884,2017,4905,4550,355,128,202,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,100-199,200-499
17226,0,82-2553,2017,4115,3777,338,127,186,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,1,Detroit,100-199,100-199,200-499
17237,0,82-2552,2017,6418,5918,500,186,275,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,100-199,200-499
17242,0,82-2551,2017,11921,11121,800,310,430,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,200-499,500-999
17251,0,82-2550,2017,6632,6108,524,193,291,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,100-199,200-499
17265,0,82-2549,2017,8340,7640,700,267,383,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,200-499,500-999
17274,1,82-1547,2018,19536,18987,549,296,97,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,200-499,200-499
17283,1,82-1553,2018,26612,25909,703,369,152,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,100-199,200-499,500-999
17303,0,82-6191,2019,2930,2812,118,73,33,5,Major Collector,1,Urban Business,Other Road,1,Detroit,0-99,0-99,100-199
17304,0,82-6190,2019,4050,3893,157,97,44,4,Minor Arterial,1,Urban Business,Other Road,1,Detroit,0-99,0-99,100-199
17346,1,82-5841,2017,7610,7047,562,261,304,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,200-499,500-999
17347,1,82-1865,2017,9290,8634,655,334,322,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,200-499,500-999
17362,0,82-6544,2017,336,279,56,7,54,5,Major Collector,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99
17388,0,82-6172,2019,1388,1285,103,44,47,5,Major Collector,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99
17401,0,82-5934,2019,980,940,40,25,11,5,Major Collector,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99
17427,0,82-1450,2019,10039,9866,173,144,12,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199
17456,0,82-2541,2017,5276,4886,390,142,222,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,100-199,200-499
17493,0,82-1630,2019,5369,5156,213,134,58,5,Major Collector,3,Urban,Other Road,2,Other Wayne,0-99,100-199,100-199
17505,0,82-6424,2017,3919,3804,115,59,52,5,Major Collector,3,Urban,Other Road,2,Other Wayne,0-99,0-99,100-199
17511,1,82-1531,2019,17830,17015,815,519,253,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,200-499,500-999,500-999
17521,0,82-1738,2017,5454,5308,146,71,70,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,0-99,100-199
17558,1,82-1397,2019,3637,3364,273,164,86,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,100-199,200-499
17566,1,82-1113,2019,37714,37219,495,344,118,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,100-199,200-499,200-499
17582,0,82-2302,2019,16545,16358,187,146,29,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,100-199,100-199
17621,1,82-1460,2019,23770,23061,709,332,355,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,200-499,200-499,500-999
17623,1,82-1444,2018,16059,15859,199,99,96,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,0-99,0-99,100-199
17627,1,82-1241,2019,28543,27207,1336,635,664,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,500-999,500-999,1000-1999
17631,1,82-1117,2018,11931,11007,923,366,484,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,200-499,500-999
17638,0,82-1511,2017,2007,1933,74,44,28,4,Minor Arterial,5,Rural,Other Road,2,Other Wayne,0-99,0-99,0-99
17673,1,82-6374,2019,10859,10239,620,186,410,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,200-499,100-199,500-999
17677,1,82-1276,2019,18611,17812,799,338,196,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,100-199,200-499,500-999
17704,1,82-1417,2019,31001,30546,455,337,80,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,200-499,200-499
17724,0,82-1296,2017,1808,1732,76,39,35,5,Major Collector,4,Suburban,Other Road,2,Other Wayne,0-99,0-99,0-99
17741,1,82-1108,2018,23677,23248,429,214,75,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,200-499,200-499
17750,0,82-1119,2017,10268,9981,287,164,113,4,Minor Arterial,4,Suburban,Other Road,2,Other Wayne,100-199,100-199,200-499
17772,0,82-1526,2018,3142,3087,54,11,45,4,Minor Arterial,4,Suburban,Other Road,2,Other Wayne,0-99,0-99,0-99
17786,0,82-1274,2018,18408,18035,373,137,29,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,100-199,100-199
17787,0,82-1355,2018,603,571,31,27,5,5,Major Collector,4,Suburban,Other Road,2,Other Wayne,0-99,0-99,0-99
17788,0,82-7350,2019,18279,17858,421,165,55,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,100-199,200-499
17791,1,82-1679,2019,5771,5529,242,172,67,5,Major Collector,3,Urban,Other Road,2,Other Wayne,0-99,100-199,200-499
17797,0,82-1392,2018,425,415,9,10,2,5,Major Collector,5,Rural,Other Road,2,Other Wayne,0-99,0-99,0-99
17801,0,82-1536,2017,11779,11472,307,177,118,4,Minor Arterial,4,Suburban,Other Road,2,Other Wayne,100-199,100-199,200-499
17802,0,82-0333,2019,9729,9349,380,234,107,4,Minor Arterial,4,Suburban,Other Road,2,Other Wayne,100-199,200-499,200-499
17807,0,82-6514,2019,637,613,24,18,4,5,Major Collector,2,Urban Fringe,Other Road,1,Detroit,0-99,0-99,0-99
17822,1,82-1411,2018,8098,7849,248,115,131,4,Minor Arterial,4,Suburban,Other Road,2,Other Wayne,100-199,100-199,200-499
17832,0,82-6276,2019,3666,3518,148,92,41,5,Major Collector,3,Urban,Other Road,2,Other Wayne,0-99,0-99,100-199
17868,0,82-6434,2017,7745,7638,106,88,22,4,Minor Arterial,4,Suburban,Other Road,2,Other Wayne,0-99,0-99,100-199
17887,0,82-1783,2018,9253,9046,207,77,28,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,0-99,100-199
17898,0,82-1510,2018,6658,6553,104,59,50,4,Minor Arterial,5,Rural,Other Road,2,Other Wayne,0-99,0-99,100-199
17909,1,82-6329,2019,10848,10458,390,200,140,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,100-199,200-499,200-499
17915,0,82-1354,2019,10743,10685,58,42,16,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,0-99,0-99
17931,1,82-1532,2019,20712,19611,1101,728,331,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,200-499,500-999,1000-1999
17976,0,82-1115,2019,14874,14723,151,111,23,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199
17983,0,82-1239,2017,12178,11874,304,183,109,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,100-199,100-199,200-499
17985,0,82-1533,2017,23153,22668,485,278,184,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,100-199,200-499,200-499
17998,0,82-1271,2018,13561,13343.5,217,117,31,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199
18003,1,82-2560,2018,11139,10513,625,241,353,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,200-499,200-499,500-999
18019,0,82-1798,2019,2691.5,2658,33,25,8,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99
18049,0,82-1528,2017,13985,13635,350,210,126,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,100-199,200-499,200-499
18063,0,82-1284,2018,181,177,3,2,3,5,Major Collector,5,Rural,Other Road,2,Other Wayne,0-99,0-99,0-99
18095,1,82-1353,2018,11210,10880,329,159,156,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,100-199,100-199,200-499
18096,0,82-1753,2019,446,432,14,10,1,5,Major Collector,4,Suburban,Other Road,2,Other Wayne,0-99,0-99,0-99
18110,0,82-1146,2018,3103,3065,37,22,17,4,Minor Arterial,4,Suburban,Other Road,2,Other Wayne,0-99,0-99,0-99
18175,0,82-1325,2019,14046,13912,134,84,45,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,0-99,100-199
18177,0,82-1524,2017,7278,7053,225,138,80,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,100-199,200-499
18229,1,82-1331,2019,16184,15793,391,259,119,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,100-199,200-499,200-499
18254,1,82-1571,2019,24468,23888,580,287,282,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,200-499,200-499,500-999
18262,0,82-1573,2018,601,584,16,7,9,5,Major Collector,5,Rural,Other Road,2,Other Wayne,0-99,0-99,0-99
18266,0,82-1122,2018,6325,6226,98,59,38,5,Major Collector,4,Suburban,Other Road,2,Other Wayne,0-99,0-99,0-99
18274,1,82-1272,2019,20487,19911,576,378,112,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,100-199,200-499,200-499
18285,1,82-1499,2019,2128,1970,158,94,63,5,Major Collector,4,Suburban,Other Road,2,Other Wayne,0-99,0-99,100-199
18301,0,82-1194,2019,13254,12987,267,87,16,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,0-99,100-199
18302,0,82-1118,2018,23303,22958,345,180,36,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,100-199,200-499
18331,0,82-1814,2017,8196,7951,245,147,90,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,100-199,200-499
18350,1,82-5821,2018,12730,11894,835,233,542,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,500-999,200-499,500-999
18373,1,82-1150,2018,1964,1813,150,32,120,4,Minor Arterial,4,Suburban,Other Road,2,Other Wayne,100-199,0-99,100-199
18374,0,82-1443,2017,12572,12256,316,189,114,4,Minor Arterial,4,Suburban,Other Road,2,Other Wayne,100-199,100-199,200-499
18382,0,82-1864,2019,11833.5,11705.5,128,77,15,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,0-99,0-99
18417,1,82-1275,2019,9967,9340,627,247,380,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,200-499,200-499,500-999
18445,1,82-1332,2019,14606,14141,465,310,135,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,100-199,200-499,200-499
18462,0,82-6430,2017,15196,14832,364,213,136,4,Minor Arterial,4,Suburban,Other Road,2,Other Wayne,100-199,200-499,200-499
18466,0,82-6423,2017,16711,16360,351,167,167,5,Major Collector,3,Urban,Other Road,2,Other Wayne,100-199,100-199,200-499
18478,1,82-1806,2019,19286.5,19026.5,260,181,59,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,200-499
18481,0,82-2226,2017,4429,4302,127,66,57,5,Major Collector,3,Urban,Other Road,2,Other Wayne,0-99,0-99,100-199
18498,0,82-1327,2019,13503,13323,180,130,31,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199
18502,0,82-1356,2017,10006,9726,280,160,110,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,100-199,100-199,200-499
18515,0,82-1459,2017,13746,13402,344,207,123,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,100-199,200-499,200-499
